var1,var2,var3
165.055466,0.992585,0.121550
165.105469,0.985269,0.171010
165.155472,0.975490,0.220042
165.205475,0.963273,0.268524
165.255478,0.948648,0.316335
165.305481,0.931651,0.363355
165.355484,0.912325,0.409467
165.405487,0.890719,0.454555
165.455490,0.866886,0.498507
165.505493,0.840886,0.541213
165.555496,0.812784,0.582566
165.605499,0.782650,0.622462
165.655502,0.750559,0.660803
165.705505,0.716593,0.697492
165.755508,0.680835,0.732437
165.805511,0.643375,0.765551
165.855515,0.604307,0.796751
165.905518,0.563729,0.825960
165.955521,0.521741,0.853104
166.005524,0.478448,0.878116
166.055527,0.433960,0.900932
166.105530,0.388387,0.921496
166.155533,0.341843,0.939757
166.205536,0.294445,0.955668
166.255539,0.246311,0.969191
166.305542,0.197560,0.980291
166.355545,0.148316,0.988940
166.405548,0.098702,0.995117
166.455551,0.048840,0.998807
166.505554,0.001144,0.999999
166.555557,0.051124,0.998692
166.605560,0.100977,0.994889
166.655563,0.150578,0.988598
166.705566,0.199802,0.979836
166.755569,0.248527,0.968625
166.805573,0.296630,0.954992
166.855576,0.343992,0.938973
166.905579,0.390494,0.920606
166.955582,0.436020,0.899937
167.005585,0.480456,0.877019
167.055588,0.523690,0.851909
167.105591,0.565616,0.824669
167.155594,0.606128,0.795367
167.205597,0.645125,0.764077
167.255600,0.682509,0.730878
167.305603,0.718186,0.695851
167.355606,0.752069,0.659085
167.405609,0.784071,0.620671
167.455612,0.814114,0.580705
167.505615,0.842121,0.539288
167.555618,0.868023,0.496523
167.605621,0.891756,0.452517
167.655624,0.913259,0.407379
167.705627,0.932479,0.361223
167.755630,0.949369,0.314165
167.805634,0.963885,0.266320
167.855637,0.975991,0.217810
167.905640,0.985658,0.168756
167.955643,0.992861,0.119280
168.005646,0.997582,0.069505
168.055649,0.999809,0.019557
168.105652,0.999537,0.030440
168.155655,0.996766,0.080361
168.205658,0.991503,0.130081
168.255661,0.983762,0.179476
168.305664,0.973562,0.228423
168.355667,0.960928,0.276798
168.405670,0.945892,0.324481
168.455673,0.928492,0.371353
168.505676,0.908770,0.417297
168.555679,0.886777,0.462198
168.605682,0.862567,0.505943
168.655685,0.836200,0.548424
168.705688,0.807744,0.589534
168.755692,0.777268,0.629170
168.805695,0.744849,0.667233
168.855698,0.710568,0.703628
168.905701,0.674511,0.738264
168.955704,0.636768,0.771055
169.005707,0.597433,0.801919
169.055710,0.556605,0.830777
169.105713,0.514385,0.857559
169.155716,0.470879,0.882198
169.205719,0.426197,0.904631
169.255722,0.380449,0.924802
169.305725,0.333749,0.942662
169.355728,0.286216,0.958165
169.405731,0.237967,0.971273
169.455734,0.189123,0.981953
169.505737,0.139806,0.990179
169.555740,0.090140,0.995929
169.605743,0.040249,0.999190
169.655746,0.009743,0.999953
169.705750,0.059711,0.998216
169.755753,0.109529,0.993984
169.805756,0.159074,0.987267
169.855759,0.208221,0.978082
169.905762,0.256847,0.966452
169.955765,0.304831,0.952406
170.005768,0.352054,0.935980
170.055771,0.398396,0.917213
170.105774,0.443743,0.896154
170.155777,0.487980,0.872855
170.205780,0.530997,0.847374
170.255783,0.572687,0.819774
170.305786,0.612945,0.790125
170.355789,0.651671,0.758501
170.405792,0.688768,0.724981
170.455795,0.724144,0.689649
170.505798,0.757709,0.652593
170.555801,0.789380,0.613905
170.605804,0.819078,0.573683
170.655807,0.846728,0.532027
170.705811,0.872261,0.489040
170.755814,0.895614,0.444831
170.805817,0.916729,0.399511
170.855820,0.935551,0.353191
170.905823,0.952035,0.305989
170.955826,0.966139,0.258022
171.005829,0.977828,0.209409
171.055832,0.987073,0.160273
171.105835,0.993850,0.110737
171.155838,0.998142,0.060924
171.205841,0.999940,0.010958
171.255844,0.999238,0.039035
171.305847,0.996038,0.088930
171.355850,0.990348,0.138603
171.405853,0.982183,0.187929
171.455856,0.971562,0.236786
171.505859,0.958512,0.285051
171.555862,0.943067,0.332603
171.605865,0.925264,0.379324
171.655869,0.905148,0.425097
171.705872,0.882769,0.469807
171.755875,0.858184,0.513342
171.805878,0.831453,0.555595
171.855881,0.802644,0.596458
171.905884,0.771829,0.635831
171.955887,0.739084,0.673614
172.005890,0.704491,0.709713
172.055893,0.668138,0.744038
172.105896,0.630114,0.776503
172.155899,0.590515,0.807027
172.205902,0.549440,0.835533
172.255905,0.506991,0.861951
172.305908,0.463276,0.886214
172.355911,0.418402,0.908262
172.405914,0.372482,0.928040
172.455917,0.325631,0.945497
172.505920,0.277966,0.960591
172.555923,0.229606,0.973284
172.605927,0.180672,0.983543
172.655930,0.131286,0.991344
172.705933,0.081573,0.996667
172.755936,0.031655,0.999499
172.805939,0.018342,0.999832
172.855942,0.068293,0.997665
172.905945,0.118073,0.993005
172.955948,0.167558,0.985862
173.005951,0.216624,0.976255
173.055954,0.265149,0.964208
173.105957,0.313010,0.949750
173.155960,0.360090,0.932918
173.205963,0.406269,0.913754
173.255966,0.451433,0.892305
173.305969,0.495468,0.868626
173.355972,0.538264,0.842776
173.405975,0.579715,0.814819
